club_id,club,country_code,source_url,source_page,snapshot_date,competition,gender,entity_id,shirt_number,position,name,dob,age,age_reference_date,nationality,height_cm,appearances,passes_completed,pass_completion_pct,line_breaks_completed,goals,shots,direct_pressures,regains,distance_m,top_speed_kmh,sprints
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:4,4,DF,GRAY Christian,1996-11-29,28,2025-06-14,New Zealand,186,2,17,73.913,5,1,1,1,4,10781.3,41.9,18
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:5,5,DF,BOXALL Nikko,1992-02-24,33,2025-06-14,New Zealand,183,3,81,85.263,20,0,0,12,21,27212.6,40.3,49
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:6,6,MF,MANUEL Jackson,2003-02-24,22,2025-06-14,New Zealand,179,1,20,95.238,5,0,0,1,1,4201.7,27.0,11
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:7,7,FW,BEVAN Myer,1997-04-23,28,2025-06-14,New Zealand,185,3,35,83.333,2,0,1,10,3,32696.2,43.8,123
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:8,8,MF,GARRIGA Gerard,1993-05-28,32,2025-06-14,Spain,176,3,43,74.138,7,0,0,4,10,24313.2,30.5,64
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:9,9,FW,KILKOLLY Angus,1996-04-18,29,2025-06-14,New Zealand,187,1,4,80.0,1,0,1,2,1,3017.3,30.0,17
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:10,10,FW,MANICKUM Dylan,1992-06-16,32,2025-06-14,New Zealand,178,3,27,72.973,1,0,1,10,1,22857.4,44.1,91
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:11,11,FW,DE VRIES Ryan,1991-09-14,33,2025-06-14,New Zealand,182,2,8,66.667,0,0,0,2,3,5584.4,32.2,18
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:12,12,DF,MURATI Regont,1996-05-14,29,2025-06-14,New Zealand,183,2,44,88.0,8,0,1,9,4,17206.4,28.8,58
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:13,13,DF,LOBO Nathan,2002-12-16,22,2025-06-14,New Zealand,177,1,10,62.5,5,0,0,6,4,7866.2,30.0,30
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:14,14,MF,VALE Jordan,1994-01-15,31,2025-06-14,New Zealand,178,1,6,66.667,0,0,0,0,4,4752.9,28.7,16
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:16,16,FW,LEE Joe,2002-07-12,22,2025-06-14,New Zealand,179,1,1,100.0,0,0,0,1,0,1979.3,28.9,14
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:17,17,FW,LAGOS Jerson,2002-11-01,22,2025-06-14,New Zealand,177,3,48,73.846,14,0,2,4,10,23127.9,42.6,61
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:19,19,DF,CONNOLLY Dylan,2000-05-16,25,2025-06-14,Republic Of Ireland,179,1,4,44.444,3,0,0,2,0,4119.0,27.4,8
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:20,20,MF,ELLIS Matt,2001-02-27,24,2025-06-14,New Zealand,175,2,4,66.667,0,0,0,1,4,9502.4,31.4,48
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:21,21,DF,BELL Adam,2004-02-12,21,2025-06-14,New Zealand,173,1,22,78.571,5,0,0,5,5,11511.9,32.7,45
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:22,22,MF,ZHOU Tong,1990-01-12,35,2025-06-14,China PR,169,2,31,79.487,2,0,0,1,0,8964.9,27.0,24
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:23,23,DF,ROGERS Alfie,1995-02-06,30,2025-06-14,New Zealand,186,1,10,100.0,0,0,0,0,0,1690.2,27.2,4
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:24,24,GK,GARROW Nathan,2004-11-29,20,2025-06-14,New Zealand,185,2,31,35.632,22,0,0,0,23,10374.6,27.1,2
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:25,25,MF,DEN HEIJER Michael,1996-04-14,29,2025-06-14,New Zealand,186,2,33,76.744,3,0,0,5,4,16462.2,30.4,28
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:26,26,FW,YOO David,1999-12-07,25,2025-06-14,New Zealand,181,3,32,76.19,7,0,0,6,5,24738.7,31.0,89
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:27,27,FW,ZEB Haris,2001-05-15,24,2025-06-14,New Zealand,186,2,13,76.471,5,0,1,12,4,10003.6,32.3,31
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:1,1,GK,KOBEL Gregor,1997-12-06,27,2025-06-14,Switzerland,194,5,110,74.83,20,0,0,0,31,29162.3,25.7,13
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:2,2,DF,YAN COUTO,2002-06-03,23,2025-06-14,Brazil,168,5,102,91.892,22,0,3,19,8,29015.4,33.2,158
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:3,3,DF,ANTON Waldemar,1996-07-20,28,2025-06-14,Germany,189,5,337,93.872,74,0,1,20,34,52794.2,32.7,208
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:5,5,DF,BENSEBAINI Ramy,1995-04-16,30,2025-06-14,Algeria,187,5,300,87.719,99,0,3,20,42,47823.9,32.8,195
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:7,7,FW,REYNA Giovanni,2002-11-13,22,2025-06-14,USA,188,1,5,100.0,1,0,0,1,0,1844.7,23.4,6
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:8,8,MF,NMECHA Felix,2000-10-10,24,2025-06-14,Germany,190,5,114,86.364,26,1,6,14,7,32626.4,34.2,108
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:9,9,FW,GUIRASSY Serhou,1996-03-12,29,2025-06-14,Guinea,190,5,74,79.57,8,4,18,4,3,47214.1,31.8,218
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:10,10,FW,BRANDT Julian,1996-05-02,29,2025-06-14,Germany,183,5,102,86.441,10,0,4,9,6,33429.4,31.5,189
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:13,13,MF,GROSS Pascal,1991-06-15,33,2025-06-14,Germany,181,5,214,88.066,47,0,2,23,11,47470.5,29.6,165
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:14,14,FW,BEIER Maximilian,2002-10-17,22,2025-06-14,Germany,185,3,15,75.0,3,1,2,7,3,11466.0,33.0,54
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:16,16,FW,DURANVILLE Julien,2006-05-05,19,2025-06-14,Belgium,170,2,9,90.0,5,0,2,2,0,5550.8,35.2,27
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:17,17,MF,CHUKWUEMEKA Carney,2003-10-20,21,2025-06-14,England,187,4,23,82.143,7,0,3,5,2,9610.5,32.0,53
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:20,20,MF,SABITZER Marcel,1994-03-17,31,2025-06-14,Austria,178,4,126,82.895,26,0,2,9,11,29498.6,30.7,109
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:24,24,DF,SVENSSON Daniel,2002-02-12,23,2025-06-14,Sweden,183,5,195,89.041,39,1,3,24,8,60364.2,32.2,370
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:25,25,DF,SUELE Niklas,1995-09-03,29,2025-06-14,Germany,195,4,185,90.686,62,0,2,16,13,33261.2,32.0,100
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:26,26,DF,RYERSON Julian,1997-11-17,27,2025-06-14,Norway,186,5,174,92.553,44,0,2,14,16,43936.0,32.5,200
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:27,27,FW,ADEYEMI Karim,2002-01-18,23,2025-06-14,Germany,180,5,54,84.375,8,0,1,10,1,26208.9,34.7,135
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:43,43,FW,BYNOE-GITTENS Jamie,2004-08-08,20,2025-06-14,England,175,1,2,40.0,0,0,0,2,0,2426.5,29.5,16
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:77,77,MF,BELLINGHAM Jobe,2005-09-23,19,2025-06-14,England,191,4,80,88.889,24,1,6,9,7,26484.3,33.4,133
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:2,2,DF,VITINHO,1999-07-23,25,2025-06-14,Brazil,174,4,109,87.903,30,0,2,31,16,44535.4,34.4,207
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:4,4,DF,PONTE Mateo,2003-05-24,22,2025-06-14,Uruguay,183,1,6,60.0,2,0,0,3,1,2499.6,32.5,13
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:5,5,MF,DANILO,1996-02-28,29,2025-06-14,Brazil,183,2,35,83.333,8,0,0,4,4,10339.0,30.0,40
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:7,7,FW,ARTUR,1998-02-15,27,2025-06-14,Brazil,165,4,79,78.218,16,0,7,17,11,40794.8,33.3,207
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:8,8,MF,MONTORO Alvaro,2007-04-17,18,2025-06-14,Argentina,170,3,34,82.927,10,0,1,7,3,11721.4,32.1,35
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:10,10,MF,SAVARINO Jefferson,1996-11-11,28,2025-06-14,Venezuela,171,4,85,82.524,25,0,5,8,4,34429.3,33.7,169
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:12,12,GK,JOHN,1996-02-13,29,2025-06-14,Brazil,196,4,90,69.231,38,0,0,0,36,23542.4,26.2,6
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:13,13,DF,ALEX TELLES,1992-12-15,32,2025-06-14,Brazil,181,4,71,88.75,16,0,3,12,7,29977.9,31.6,115
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:17,17,MF,MARLON FREITAS,1995-03-27,30,2025-06-14,Brazil,185,4,184,87.619,39,0,1,32,12,47266.9,33.7,127
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:20,20,DF,BARBOZA Alexander,1995-03-16,30,2025-06-14,Argentina,193,4,150,76.531,43,0,1,16,38,43757.6,29.5,111
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:21,21,DF,MARCAL,1989-02-19,36,2025-06-14,Brazil,174,1,0,0.0,0,0,0,0,0,0.0,0.0,0
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:23,23,MF,RODRIGUEZ Santiago,2000-01-08,25,2025-06-14,Uruguay,172,3,17,89.474,4,0,0,9,3,7684.7,28.8,58
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:25,25,MF,ALLAN,1991-01-08,34,2025-06-14,Brazil,175,3,67,89.333,12,0,0,14,5,25336.3,30.2,113
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:26,26,MF,GREGORE,1994-03-02,31,2025-06-14,Brazil,181,3,108,86.4,34,0,2,28,11,34205.5,31.1,146
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:28,28,MF,NEWTON,2000-03-12,25,2025-06-14,Brazil,188,3,32,91.429,6,0,2,9,4,11532.0,32.0,61
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:30,30,FW,CORREA Joaquin,1994-08-13,30,2025-06-14,Argentina,189,2,52,82.54,11,0,1,8,5,12897.9,30.7,61
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:31,31,DF,KAIO,1995-09-08,29,2025-06-14,Brazil,186,1,24,96.0,4,0,1,2,4,5027.5,30.5,17
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:32,32,DF,JAIR CUNHA,2005-03-07,20,2025-06-14,Brazil,198,4,137,87.821,34,1,1,6,22,37936.4,31.0,87
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:39,39,FW,MASTRIANI Gonzalo,1993-04-28,32,2025-06-14,Uruguay,187,1,6,100.0,0,0,0,3,0,5307.1,28.6,18
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:66,66,DF,CUIABANO,2003-02-16,22,2025-06-14,Brazil,181,4,28,84.848,12,0,1,6,6,16244.5,30.7,82
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:98,98,FW,ARTHUR CABRAL,1998-04-25,27,2025-06-14,Brazil,186,2,6,100.0,0,0,0,6,2,5720.4,33.1,22
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:99,99,FW,IGOR JESUS,2001-02-25,24,2025-06-14,Brazil,179,4,67,72.826,8,2,11,9,10,44263.5,33.3,216
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:3,3,DF,SARACCHI Marcelo,1998-04-23,27,2025-06-14,Uruguay,172,1,1,100.0,1,0,0,2,1,1832.6,32.6,14
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:4,4,DF,FIGAL Nicolas,1994-04-03,31,2025-06-14,Argentina,184,1,23,88.462,6,0,0,3,4,9028.9,30.1,18
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:5,5,MF,BATTAGLIA Rodrigo,1991-07-12,33,2025-06-14,Argentina,187,3,147,94.231,24,1,5,13,15,29657.4,44.3,62
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:6,6,DF,ROJO Marcos,1990-03-20,35,2025-06-14,Argentina,187,1,0,0.0,0,0,0,0,0,0.0,0.0,0
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:7,7,FW,ZEBALLOS Exequiel,2002-04-24,23,2025-06-14,Argentina,175,3,23,92.0,4,0,0,5,3,7992.4,32.3,50
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:8,8,MF,PALACIOS Carlos,2000-07-20,24,2025-06-14,Chile,184,3,132,91.667,39,0,8,9,8,26405.2,44.5,78
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:9,9,FW,GIMENEZ Milton,1996-08-12,28,2025-06-14,Argentina,185,3,5,55.556,0,0,3,4,0,10838.4,29.8,38
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:10,10,FW,CAVANI Edinson,1987-02-14,38,2025-06-14,Uruguay,185,1,8,100.0,2,0,4,0,0,5552.1,27.5,16
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:15,15,MF,ALARCON Williams,2000-11-29,24,2025-06-14,Chile,182,2,5,83.333,1,0,1,0,0,6592.8,26.6,23
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:16,16,FW,MERENTIEL Miguel,1996-02-24,29,2025-06-14,Uruguay,179,3,44,75.862,5,2,8,5,1,24771.7,44.4,97
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:17,17,DF,ADVINCULA Luis,1990-03-02,35,2025-06-14,Peru,178,3,107,83.594,18,0,7,20,8,26499.0,44.9,94
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:20,20,MF,VELASCO Alan,2002-07-27,22,2025-06-14,Argentina,168,3,48,73.846,8,0,4,18,8,24032.2,31.3,87
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:21,21,MF,HERRERA Ander,1989-08-14,35,2025-06-14,Spain,183,1,6,85.714,1,0,0,1,1,2535.2,24.4,8
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:22,22,MF,ZENON Kevin,2001-07-30,23,2025-06-14,Argentina,179,3,61,73.494,17,0,9,15,3,25731.3,44.4,136
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:23,23,DF,BLANCO Lautaro,1999-02-19,26,2025-06-14,Argentina,176,3,103,76.296,37,0,0,19,9,30856.7,44.1,107
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:25,25,GK,MARCHESIN Agustin,1988-03-16,37,2025-06-14,Argentina,188,3,44,57.895,13,0,0,0,16,11990.9,40.8,4
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:26,26,DF,PELLEGRINO Marco,2002-07-18,22,2025-06-14,Argentina,191,1,45,91.837,0,0,0,5,10,9620.1,44.5,15
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:27,27,MF,BRAIDA Malcom,1997-05-17,28,2025-06-14,Argentina,182,2,13,65.0,0,0,1,6,3,8674.1,28.7,50
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:30,30,MF,BELMONTE Tomas,1998-05-27,27,2025-06-14,Argentina,181,2,33,82.5,6,0,1,12,7,17896.7,25.9,43
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:32,32,DF,COSTA Ayrton,1999-07-12,25,2025-06-14,Argentina,180,2,39,79.592,6,0,1,12,10,18153.3,33.2,52
cabocajuniors,CA Boca Juniors,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,8,2025-07-04,FIFA Club World Cup 2025,male,cabocajuniors:40,40,DF,DI LOLLO Lautaro,2004-03-10,21,2025-06-14,Argentina,188,2,80,87.912,14,0,3,10,8,19259.0,44.2,35
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:1,1,GK,ARMANI Franco,1986-10-16,38,2025-06-14,Argentina,189,3,49,70.0,23,0,0,0,17,15816.7,20.3,0
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:4,4,DF,MONTIEL Gonzalo,1997-01-01,28,2025-06-14,Argentina,175,3,109,86.508,25,0,1,8,14,32022.9,33.6,217
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:5,5,MF,KRANEVITTER Matias,1993-05-21,32,2025-06-14,Argentina,180,2,11,55.0,3,0,0,6,3,8222.1,29.9,48
